#Total 4140 genes are submitted
#324 of them are predicted as essential genes
Class(essential gene:1,others:0)	Essentiality Score	Protein
0	0.0		gi|1790597|gb|AAC771
0	0.0441		gi|87082379|gb|AAC77
0	0.0119		gi|87082380|gb|AAC77
0	0.0		gi|1790601|gb|AAC771
0	0.0		gi|1790602|gb|AAC771
0	0.0121		gi|2367355|gb|AAC771
1	0.705		gi|1790604|gb|AAC771
0	0.1233		gi|87082381|gb|AAC77
1	0.6852		gi|87082382|gb|AAC77
0	0.0		gi|226510989|gb|ACO6
0	0.0		gi|1790608|gb|AAC771
0	0.0		gi|1790609|gb|AAC771
1	0.8562		gi|1790610|gb|AAC771
0	0.0124		gi|1790611|gb|AAC771
0	0.0241		gi|1790612|gb|AAC771
0	0.1162		gi|1790613|gb|AAC771
0	0.0605		gi|1790614|gb|AAC771
0	0.0239		gi|1790615|gb|AAC771
0	0.0198		gi|1790616|gb|AAC771
0	0.0196		gi|1790617|gb|AAC771
0	0.0122		gi|1790619|gb|AAC771
0	0.1324		gi|1790620|gb|AAC771
0	0.0		gi|1790621|gb|AAC771
0	0.0436		gi|87082383|gb|AAC77
0	0.0239		gi|1790623|gb|AAC771
0	0.0		gi|1790624|gb|AAC771
0	0.0		gi|1790625|gb|AAC771
0	0.012		gi|1790626|gb|AAC771
0	0.0		gi|1790627|gb|AAC771
0	0.0		gi|1790628|gb|AAC771
0	0.0119		gi|1790629|gb|AAC771
0	0.012		gi|87082384|gb|AAC77
0	0.0		gi|87082385|gb|AAC77
0	0.0		gi|87082386|gb|AAC77
0	0.0		gi|1790634|gb|AAC771
0	0.0		gi|1790635|gb|AAC771
0	0.0		gi|87082387|gb|AAC77
0	0.0119		gi|87082388|gb|AAC77
0	0.0		gi|1790638|gb|AAC771
0	0.0		gi|2367359|gb|AAC771
0	0.0		gi|1790640|gb|AAC771
0	0.0		gi|1790641|gb|AAC771
0	0.0119		gi|1790642|gb|AAC771
0	0.0		gi|1790643|gb|AAC771
1	0.2916		gi|296040586|gb|AAC7
0	0.0441		gi|1790645|gb|AAC771
1	0.8408		gi|1790646|gb|AAC771
0	0.0477		gi|1790647|gb|AAC771
0	0.0		gi|1790648|gb|AAC771
0	0.0		gi|87082389|gb|AAC77
0	0.0315		gi|87082390|gb|AAC77
0	0.0		gi|1790653|gb|AAC771
0	0.0198		gi|1790654|gb|AAC771
0	0.0		gi|226510990|gb|AAC7
0	0.0		gi|1790656|gb|AAC771
0	0.0		gi|87082391|gb|AAC77
0	0.0119		gi|1790658|gb|AAC771
0	0.0239		gi|1790659|gb|AAC771
0	0.024		gi|48995000|gb|AAT48
0	0.0		gi|1790662|gb|AAC771
0	0.0		gi|87082392|gb|AAC77
0	0.0119		gi|1790664|gb|AAC771
0	0.0		gi|1790665|gb|AAC771
0	0.0241		gi|1790666|gb|AAC771
0	0.0243		gi|1790667|gb|AAC771
0	0.0198		gi|1790668|gb|AAC771
1	0.593		gi|87082393|gb|AAC77
0	0.0		gi|1790672|gb|AAC771
1	0.7885		gi|1790673|gb|AAC771
0	0.0119		gi|1790674|gb|AAC771
0	0.0		gi|48995001|gb|AAT48
0	0.0		gi|145693214|gb|AAC7
0	0.0		gi|87082395|gb|AAC77
0	0.0965		gi|1790679|gb|AAC771
0	0.096		gi|1790680|gb|AAC771
0	0.012		gi|1790681|gb|AAC771
0	0.0		gi|1790682|gb|AAC771
0	0.0122		gi|1790685|gb|AAC771
0	0.0		gi|1790686|gb|AAC771
0	0.0359		gi|1790687|gb|AAC771
0	0.0		gi|2367362|gb|AAC771
0	0.0		gi|1790689|gb|AAC771
0	0.0		gi|308199521|gb|ADO1
0	0.0716		gi|2367363|gb|AAC771
0	0.0119		gi|87082396|gb|AAC77
0	0.0		gi|1790692|gb|AAC772
0	0.0722		gi|2367364|gb|AAC772
0	0.0		gi|1790694|gb|AAC772
0	0.0		gi|1790696|gb|AAC772
0	0.0		gi|2367365|gb|AAC772
0	0.012		gi|87082397|gb|AAC77
0	0.0		gi|87082398|gb|AAC77
0	0.0		gi|87082399|gb|AAC77
0	0.0481		gi|1790703|gb|AAC772
0	0.012		gi|1790704|gb|AAC772
0	0.0317		gi|48995002|gb|AAT48
0	0.0		gi|48995003|gb|AAT48
1	0.9562		gi|1790708|gb|AAC772
0	0.048		gi|1790709|gb|AAC772
0	0.0238		gi|1790710|gb|AAC772
1	0.741		gi|1790712|gb|AAC772
1	0.8133		gi|87082400|gb|AAC77
0	0.0119		gi|1790714|gb|AAC772
0	0.0		gi|1790715|gb|AAC772
0	0.0		gi|1790716|gb|AAC772
0	0.0119		gi|1790717|gb|AAC772
0	0.0		gi|1790718|gb|AAC772
0	0.0		gi|1790719|gb|AAC772
0	0.0		gi|87082401|gb|AAC77
0	0.0		gi|145693215|gb|AAC7
0	0.0		gi|1790724|gb|AAC772
0	0.012		gi|1790728|gb|AAC772
0	0.0		gi|1790729|gb|AAC772
0	0.0		gi|87082404|gb|AAC77
0	0.0318		gi|87082405|gb|AAC77
0	0.0		gi|157672247|gb|ABV5
0	0.0119		gi|1790736|gb|AAC772
0	0.012		gi|1790739|gb|AAC772
0	0.012		gi|1790740|gb|AAC772
0	0.0		gi|1790741|gb|AAC772
0	0.0		gi|87082411|gb|AAC77
0	0.0238		gi|1790743|gb|AAC772
0	0.0		gi|1790745|gb|AAC772
0	0.0		gi|1790746|gb|AAC772
0	0.0		gi|1790747|gb|AAC772
0	0.0		gi|87082414|gb|AAC77
0	0.0119		gi|2367370|gb|AAC772
0	0.0		gi|2367371|gb|AAC772
0	0.0		gi|87082415|gb|AAC77
0	0.0		gi|1790752|gb|AAC772
0	0.0		gi|1790753|gb|AAC772
0	0.0		gi|1790754|gb|AAC772
0	0.0		gi|1790755|gb|AAC772
0	0.012		gi|1790757|gb|AAC772
0	0.0		gi|1790758|gb|AAC772
0	0.0		gi|87082416|gb|ABD18
0	0.012		gi|87082417|gb|AAC77
0	0.0119		gi|1790760|gb|AAC772
0	0.0119		gi|1790761|gb|AAC772
0	0.0		gi|87082418|gb|ABD18
0	0.0		gi|1790763|gb|AAC772
0	0.0		gi|87082419|gb|AAC77
0	0.0316		gi|87082420|gb|AAC77
0	0.0		gi|1790767|gb|AAC772
0	0.0		gi|1790768|gb|AAC772
0	0.0		gi|1790769|gb|AAC772
0	0.0		gi|87082421|gb|AAC77
0	0.0241		gi|1790771|gb|AAC772
0	0.0		gi|1790772|gb|AAC772
0	0.0		gi|1790773|gb|AAC772
0	0.0		gi|1790774|gb|AAC772
0	0.0		gi|1790775|gb|AAC772
0	0.0		gi|1790776|gb|AAC772
0	0.0		gi|1790778|gb|AAC772
0	0.0119		gi|1790779|gb|AAC772
0	0.0		gi|1790780|gb|AAC772
0	0.0119		gi|1790781|gb|AAC772
0	0.0		gi|87082422|gb|AAC77
0	0.0121		gi|1790783|gb|AAC772
0	0.0119		gi|1790784|gb|AAC772
0	0.0239		gi|1790785|gb|AAC772
0	0.0		gi|87082423|gb|AAC77
0	0.0		gi|87082424|gb|AAC77
0	0.0121		gi|1790788|gb|AAC772
0	0.0		gi|145693216|gb|AAC7
0	0.0		gi|87082426|gb|AAC77
0	0.0		gi|87082427|gb|AAC77
0	0.0		gi|1790793|gb|AAC772
0	0.0		gi|1790794|gb|AAC772
0	0.0		gi|1790797|gb|AAC772
0	0.0		gi|1790798|gb|AAC772
0	0.0		gi|1790804|gb|AAC773
0	0.0		gi|87082429|gb|AAC77
0	0.0		gi|145693217|gb|AAC7
0	0.012		gi|1790807|gb|AAC773
0	0.0119		gi|1790808|gb|AAC773
0	0.0		gi|226510991|gb|AAC7
0	0.0		gi|1790811|gb|AAC773
0	0.012		gi|87082430|gb|AAC77
0	0.0		gi|1790813|gb|AAC773
0	0.0		gi|87082431|gb|AAC77
0	0.0		gi|2367378|gb|AAC773
0	0.0119		gi|2367379|gb|AAC773
0	0.0		gi|48995005|gb|AAT48
0	0.0		gi|226510992|gb|AAC7
0	0.0		gi|87082433|gb|AAC77
0	0.0		gi|87082434|gb|AAC77
1	0.6759		gi|1790823|gb|AAC773
0	0.0393		gi|1790824|gb|AAC773
0	0.0		gi|145693219|gb|AAC7
0	0.0		gi|87082435|gb|AAC77
0	0.0		gi|1790827|gb|AAC773
0	0.0		gi|345297181|gb|AAC7
0	0.0		gi|1790829|gb|AAC773
0	0.0		gi|87082437|gb|ABD18
0	0.0119		gi|1790830|gb|AAC773
0	0.0316		gi|1790831|gb|AAC773
0	0.0119		gi|2367381|gb|AAC773
0	0.012		gi|1790833|gb|AAC773
0	0.0119		gi|1790835|gb|AAC773
0	0.0		gi|1790836|gb|AAC773
0	0.012		gi|145693221|gb|ABD1
0	0.0		gi|1790837|gb|AAC773
0	0.012		gi|87082439|gb|AAC77
0	0.0		gi|1790839|gb|AAC773
0	0.0		gi|1790840|gb|AAC773
0	0.0357		gi|1790841|gb|AAC773
0	0.0		gi|1790842|gb|AAC773
0	0.0238		gi|1790843|gb|AAC773
0	0.0238		gi|1790844|gb|AAC773
0	0.0		gi|1790845|gb|AAC773
0	0.0239		gi|1790846|gb|AAC773
0	0.0119		gi|1790847|gb|AAC773
0	0.0602		gi|1790849|gb|AAC773
0	0.0		gi|1790850|gb|AAC773
0	0.0121		gi|87082440|gb|AAC77
0	0.036		gi|2367384|gb|AAC773
0	0.0119		gi|87082441|gb|AAC77
0	0.0		gi|1790854|gb|AAC773
0	0.0		gi|87082442|gb|AAC77
0	0.012		gi|1790856|gb|AAC773
0	0.0		gi|1790857|gb|AAC773
0	0.0		gi|1790859|gb|AAC773
0	0.012		gi|1790860|gb|AAC773
0	0.0		gi|1790861|gb|AAC773
0	0.0119		gi|1790862|gb|AAC773
0	0.0		gi|1790863|gb|AAC773
0	0.0198		gi|1790864|gb|AAC773
0	0.0		gi|1790865|gb|AAC773
